"txNomeParlamentar";"cpf";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"datPagamentoRestituicao";"vlrRestituicao";"nuDeputadoId";"ideDocumento";"urlDocumento"
"AVANTE";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"BAR E RESTAURANTE TIA ZELIA LTDA ME";"124.952.400/0019-3";"33";"0";"2021-10-27T00:00:00";"526";"0";"526";"10";"2021";"0";"";"";"1804721";"";"";"";"3175";"7279467";"https://www.camara.leg.br/cota-parlamentar/documentos/publ/3175/2021/7279467.pdf"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"104";"4";"2021-03-04T00:00:00";"999.96";"0";"999.96";"3";"2021";"0";"";"";"1751471";"";"";"";"3453";"7165735";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7165735"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"111";"4";"2021-03-11T00:00:00";"999.96";"0";"999.96";"3";"2021";"0";"";"";"1752542";"";"";"";"3453";"7167891";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7167891"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"116";"4";"2021-03-17T00:00:00";"999.96";"0";"999.96";"3";"2021";"0";"";"";"1753004";"";"";"";"3453";"7168798";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7168798"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"130";"4";"2021-04-12T00:00:00";"999.96";"0";"999.96";"4";"2021";"0";"";"";"1758032";"";"";"";"3453";"7178054";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7178054"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"134";"4";"2021-04-15T00:00:00";"360";"0";"360";"4";"2021";"0";"";"";"1760213";"";"";"";"3453";"7183245";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7183245"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"139";"4";"2021-04-29T00:00:00";"999.96";"0";"999.96";"4";"2021";"0";"";"";"1760969";"";"";"";"3453";"7184951";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7184951"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"144";"4";"2021-05-05T00:00:00";"999.96";"0";"999.96";"5";"2021";"0";"";"";"1762360";"";"";"";"3453";"7187857";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7187857"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"147";"4";"2021-05-12T00:00:00";"999.9";"0";"999.9";"5";"2021";"0";"";"";"1763975";"";"";"";"3453";"7191301";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7191301"
"CIDADANIA";"";"";"";"2019";"NA";"";"56";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ARTESANAL SERVICOS DE ALIMENTACAO E BUFFET EIRELI";"228.362.100/0015-7";"155";"4";"2021-05-20T00:00:00";"999.9";"0";"999.9";"5";"2021";"0";"";"";"1766163";"";"";"";"3453";"7196264";"https://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7196264"
